Word/Sentence,Valence,Arousal
baseball bat,0.59375,0.29875
baseline,0.55,0.19
baseman,0.52375,0.36875
basement,0.47624999999999995,0.29125
bash,0.335,0.5175
bashful,0.56875,0.42000000000000004
basic,0.5625,0.24375000000000002
basics,0.6075,0.2675
basil,0.67875,0.3525
basin,0.55875,0.22125
basis,0.5525,0.21000000000000002
bask,0.67125,0.3575
basket,0.5825,0.185
basketball,0.58375,0.41874999999999996
bass,0.52875,0.48375
bass guitar,0.65875,0.485
bastard,0.28875,0.5125
bat,0.47624999999999995,0.44625000000000004
batch,0.57125,0.28625
bath,0.75,0.28125
bathe,0.8125,0.26875
bathhouse,0.54,0.375
bathing,0.6425,0.27875
bathrobe,0.685,0.38125
bathroom,0.5325,0.23249999999999998
bathtub,0.6575,0.32875
baton,0.45375,0.33
battalion,0.5175,0.47
batter,0.53,0.35625
battered,0.24375000000000002,0.3575
battering,0.21875,0.45875
battery,0.4075,0.36875
battle,0.315,0.65625
battlefield,0.36125,0.685
battleground,0.38625,0.595
battlements,0.3375,0.43999999999999995
battleship,0.42874999999999996,0.30125
batty,0.43000000000000005,0.38125
bauble,0.58875,0.35375
bawl,0.3225,0.48250000000000004
bay,0.77875,0.2825
bayonet,0.45999999999999996,0.43125
bayou,0.65,0.35125
bazaar,0.6775,0.6125
bazooka,0.54625,0.6375
be,0.6475,0.30375
beach,0.77625,0.5125
beacon,0.5225,0.43999999999999995
bead,0.63125,0.3
beady,0.4475,0.34125
beak,0.48750000000000004,0.22625
beaker,0.5625,0.34875
beam,0.5925,0.32375
bean,0.625,0.24375000000000002
beanbag,0.61,0.25
beanie,0.5725,0.3225
bear,0.54125,0.4375
bearable,0.59,0.32125
beard,0.51125,0.2725
bearded,0.58375,0.56625
bearer,0.49375,0.4625
bearings,0.55375,0.28625
bearskin,0.40625,0.36875
beast,0.4275,0.60375
beastly,0.39875000000000005,0.6525
beat,0.4225,0.565
beater,0.2575,0.40249999999999997
beatnik,0.36125,0.40125
beautiful,0.82625,0.58875
beauty,0.8225,0.48624999999999996
beaver,0.5,0.38125
bebop,0.6575,0.36875
become,0.665,0.30375
bed,0.77,0.25
bedding,0.50625,0.33125
bedpan,0.21750000000000003,0.50625
bedroom,0.75,0.48750000000000004
bedside,0.61125,0.245
bedspread,0.63125,0.21250000000000002
bedtime,0.69625,0.345
bee,0.335,0.58125
beef,0.63875,0.42125
beefsteak,0.56625,0.38125
beehive,0.4075,0.54875
beep,0.51375,0.3525
beeper,0.48750000000000004,0.27
beer,0.58375,0.4125
bees,0.5175,0.56625
beeswax,0.51875,0.3275
beetle,0.4,0.43125
befall,0.36375,0.405
befriend,0.7675,0.40625
beg,0.34,0.45625000000000004
beggar,0.24,0.41125
begin,0.68,0.23125
beginner,0.51875,0.3125
beginning,0.67375,0.25
begrudge,0.36875,0.43374999999999997
behave,0.65625,0.34
behavior,0.535,0.40874999999999995
behavioral,0.5125,0.38749999999999996
behold,0.685,0.36
beholden,0.50625,0.28
beige,0.5325,0.2
belated,0.40125,0.27375
belay,0.5625,0.30375
belch,0.39749999999999996,0.47124999999999995
belief,0.6425,0.36875
believable,0.73625,0.38125
believe,0.75625,0.29125
believer,0.58,0.38749999999999996
belittle,0.21250000000000002,0.38125
bell,0.58375,0.4625
bellboy,0.49375,0.26625
bellhop,0.55875,0.375
belligerent,0.26375,0.5
bellman,0.54375,0.28125
bellow,0.45375,0.46875
belly,0.42125,0.34375
bellybutton,0.59125,0.49375
bellyful,0.60625,0.285
belong,0.6875,0.2375
belongings,0.63625,0.37
beloved,0.7975,0.48875
belt,0.43000000000000005,0.30625
beluga,0.5125,0.34625
bench,0.5625,0.3075
bend,0.59375,0.42500000000000004
benefactor,0.625,0.24375000000000002
beneficial,0.70125,0.39749999999999996
beneficiary,0.64875,0.43125
benefit,0.73375,0.31625
benevolence,0.66125,0.41874999999999996
benevolent,0.61875,0.325
benign,0.6075,0.2825
benzene,0.44125000000000003,0.36875
bequeath,0.45499999999999996,0.42374999999999996
bereaved,0.33125,0.52875
bereavement,0.275,0.43125
beret,0.50625,0.3475
berserk,0.34375,0.51
berth,0.43999999999999995,0.21375
beryllium,0.575,0.35875
beseech,0.48624999999999996,0.47124999999999995
bestow,0.6875,0.35
bestseller,0.7275,0.61125
bet,0.49375,0.47
beta,0.56875,0.325
betray,0.19,0.54125
betrayal,0.15500000000000003,0.58875
beverage,0.77125,0.2975
beware,0.2875,0.53
bewildered,0.41500000000000004,0.44625000000000004
bias,0.36875,0.40874999999999995
biased,0.40125,0.565
bib,0.5975,0.32125
bible,0.5925,0.33125
biblical,0.69,0.34125
bicarbonate,0.48750000000000004,0.3125
bicentennial,0.6625,0.4625
biceps,0.61875,0.4275
bicker,0.22625,0.51625
bicycle,0.71375,0.36875
bid,0.52,0.375
bidder,0.54875,0.3125
bidding,0.53625,0.48875
bide,0.4375,0.32625
big,0.58,0.41625
bigamy,0.26875,0.42000000000000004
biggie,0.54,0.345
bighorn,0.47124999999999995,0.45625000000000004
bigmouth,0.33875,0.5375
bigot,0.21875,0.54625
bigotry,0.15500000000000003,0.64375
bike,0.6375,0.3275
biker,0.54,0.38
bikini,0.57125,0.55375
bilateral,0.52875,0.23249999999999998
bile,0.20124999999999998,0.38749999999999996
bilge,0.44375,0.34125
bill,0.26375,0.375
billboard,0.40625,0.375
billiard,0.6375,0.375
billing,0.27875,0.5225
billion,0.725,0.555
billionaire,0.625,0.71875
bimbo,0.2625,0.315
bin,0.49375,0.255
binary,0.4475,0.28625
bind,0.47750000000000004,0.44125000000000003
binder,0.52,0.27125
binding,0.39375000000000004,0.40125
binge,0.31625,0.5225
bingo,0.5775,0.5
binoculars,0.57125,0.1975
bio,0.525,0.2675
biochemical,0.38125,0.40125
biochemist,0.54625,0.39875000000000005
biochemistry,0.56,0.33375
biographer,0.56625,0.25625
biography,0.55,0.25
biological,0.69625,0.315
biologist,0.60625,0.28375
biology,0.625,0.38749999999999996
bionic,0.5525,0.5225
biopsy,0.2625,0.3075
bipolar,0.2825,0.5
birch,0.69125,0.23125
bird,0.71875,0.35375
birdcage,0.525,0.40375000000000005
birdie,0.68375,0.30375
birdman,0.5,0.39375000000000004
birth,0.69,0.59375
birthday,0.67125,0.44999999999999996
birthing,0.53625,0.675
birthmark,0.44999999999999996,0.25
birthplace,0.74375,0.30125
birthright,0.57875,0.4475
biscuit,0.68125,0.23875000000000002
bisexual,0.4675,0.4375
bishop,0.44125000000000003,0.34625
bisque,0.5525,0.22249999999999998
bistro,0.61875,0.41625
bit,0.50625,0.3575
bitch,0.19374999999999998,0.61875
bitchy,0.26375,0.47875
bite,0.315,0.5125
biter,0.32375,0.53375
bitsy,0.54125,0.25625
bitter,0.32875,0.45499999999999996
bitterness,0.26875,0.5125
bittersweet,0.51125,0.40125
bitty,0.52,0.325
biz,0.4625,0.4275
bizarre,0.42625,0.5
blab,0.3375,0.4675
blabbermouth,0.2375,0.43500000000000005
black,0.55,0.3225
black snake,0.2,0.595
blackberry,0.70375,0.28
blackbird,0.5775,0.3125
blackboard,0.49375,0.375
blacken,0.38749999999999996,0.36875
blackface,0.275,0.42874999999999996
blackjack,0.5,0.50625
blacklist,0.30625,0.375
blackmail,0.19874999999999998,0.555
blackmailer,0.13124999999999998,0.51375
blackness,0.3525,0.43999999999999995
blackout,0.34125,0.48624999999999996
blacksmith,0.5725,0.28
bladder,0.4475,0.3475
blade,0.3625,0.43999999999999995
blame,0.2425,0.47624999999999995
blameless,0.55625,0.3425
bland,0.36,0.17875000000000002
blank,0.45875,0.2375
blanket,0.75625,0.15375
blare,0.475,0.45999999999999996
blase,0.4325,0.3275
blasphemous,0.2725,0.4525
blasphemy,0.24375000000000002,0.58125
blast,0.43125,0.4375
blaster,0.48624999999999996,0.5
blastoff,0.66625,0.525
blatant,0.335,0.4525
blaze,0.43374999999999997,0.54125
blazer,0.5625,0.40249999999999997
bleach,0.4525,0.5375
bleak,0.37,0.2725
bleed,0.18375000000000002,0.5
bleeder,0.28625,0.6125
bleep,0.5,0.48124999999999996
blemish,0.2625,0.47624999999999995
blend,0.57875,0.31
blender,0.52,0.38125
bless,0.75,0.44625000000000004
blessed,0.8125,0.31875
blessing,0.7725,0.40125
bleu,0.48,0.33375
blight,0.2675,0.405
blimp,0.5175,0.32375
blind,0.22499999999999998,0.34125
blindfold,0.44375,0.33125
blinding,0.29625,0.53
blindness,0.19374999999999998,0.47250000000000003
blink,0.53125,0.265
blip,0.43999999999999995,0.42500000000000004
bliss,0.8275,0.39125
blissful,0.83375,0.3425
blister,0.23375,0.4625
blistering,0.405,0.32625
blitz,0.575,0.6125
blizzard,0.42000000000000004,0.69125
bloat,0.3,0.3475
bloated,0.22499999999999998,0.25
blob,0.3625,0.32125
block,0.43500000000000005,0.40625
blockade,0.30625,0.3
blockage,0.3375,0.39875000000000005
blockbuster,0.585,0.54375
blockhead,0.47624999999999995,0.40625
blog,0.5175,0.32625
bloke,0.5,0.405
blond,0.635,0.25
blonde,0.625,0.59375
blood,0.31,0.595
bloodbath,0.13124999999999998,0.48250000000000004
bloodhound,0.5,0.44875
bloodline,0.58875,0.375
bloodshed,0.32625,0.5275
bloodshot,0.23125,0.46499999999999997
bloodstream,0.50625,0.34625
bloodthirsty,0.19374999999999998,0.48750000000000004
bloody,0.23249999999999998,0.595
bloom,0.675,0.48375
bloomers,0.6575,0.44625000000000004
blooming,0.77375,0.255
blossom,0.75625,0.46875
blot,0.42125,0.25625
blotter,0.5625,0.39249999999999996
blouse,0.59125,0.28
blow,0.6375,0.43500000000000005
blowfish,0.4525,0.36875
blowjob,0.645,0.6875
blowout,0.40874999999999995,0.47250000000000003
blowtorch,0.5275,0.595
blubber,0.35625,0.40874999999999995
blue,0.69125,0.33625
blue spruce,0.5725,0.2625
blueberry,0.76375,0.27875
bluebird,0.78625,0.31875
bluegrass,0.58125,0.29375
bluejay,0.705,0.30375
blueprint,0.49375,0.33875
blues,0.30375,0.32625
bluff,0.4475,0.39625
blunder,0.36875,0.39249999999999996
blunt,0.45625000000000004,0.45125000000000004
blur,0.43125,0.36
blurry,0.38749999999999996,0.22875
blurt,0.48750000000000004,0.45499999999999996
blush,0.6725,0.4675
boa,0.32875,0.52875
boa constrictor,0.34875,0.5075
boar,0.5,0.26
board,0.54125,0.315
board game,0.66625,0.42500000000000004
boarder,0.51875,0.34375
boarding,0.5275,0.28125
boardroom,0.4225,0.34375
boardwalk,0.7325,0.385
boast,0.405,0.42000000000000004
boat,0.67,0.38125
boathouse,0.63125,0.47875
boating,0.70375,0.45499999999999996
boatload,0.55625,0.41125
boatman,0.5475,0.325
bobcat,0.5475,0.5
bobsled,0.625,0.44625000000000004
bode,0.46375,0.375
bodega,0.50625,0.375
bodily,0.4675,0.33875
body,0.61875,0.4525
bodyguard,0.53625,0.44375
bog,0.32125,0.335
bogey,0.3225,0.48250000000000004
bogeyman,0.35125,0.45875
bogus,0.22999999999999998,0.54
bohemian,0.63125,0.47375
boil,0.43500000000000005,0.5525
boiler,0.43374999999999997,0.27875
bold,0.71,0.48250000000000004
bollocks,0.45999999999999996,0.4225
bolt,0.3625,0.44375
bomb,0.18375000000000002,0.58875
bombardier,0.46625000000000005,0.43500000000000005
bombardment,0.2675,0.56
bomber,0.22999999999999998,0.655
bombing,0.1375,0.76375
bombshell,0.585,0.5625
bonanza,0.63625,0.4275
bonbon,0.71375,0.39625
bondage,0.4225,0.58125
bonding,0.68125,0.35125
bondsman,0.3225,0.405
bone,0.53,0.46875
bonehead,0.38125,0.4325
boner,0.54125,0.51875
bonfire,0.69125,0.45875
bong,0.4075,0.38125
bonkers,0.49375,0.51
bonnet,0.48624999999999996,0.245
bonny,0.5125,0.2775
bonsai,0.6725,0.38749999999999996
bonus,0.8812500000000001,0.7375
bony,0.49375,0.48624999999999996
boob,0.53625,0.5375
booby,0.77875,0.54125
booger,0.28125,0.35
boogeyman,0.31875,0.51125
boogie,0.35,0.44375
book,0.75625,0.26625
bookcase,0.6375,0.2975
bookie,0.44625000000000004,0.375
bookkeeper,0.5725,0.32625
bookkeeping,0.52,0.31
booklet,0.565,0.31875
bookmaker,0.57375,0.26125
bookmark,0.6575,0.25
bookshop,0.7125,0.40249999999999997
bookstore,0.77375,0.40625
bookworm,0.70875,0.18375000000000002
boom,0.4675,0.57125
boomer,0.38749999999999996,0.34625
boomerang,0.61375,0.44625000000000004
boon,0.48,0.30625
boost,0.69125,0.4625
booster,0.43999999999999995,0.29875
boot,0.5375,0.36875
booth,0.53125,0.41874999999999996
bootleg,0.335,0.46125000000000005
bootlegger,0.57,0.48124999999999996
boots,0.61125,0.315
booty,0.57875,0.55375
booze,0.5,0.51
bop,0.57875,0.36875
bopper,0.54125,0.27875
border,0.45999999999999996,0.4125
borderline,0.375,0.42374999999999996
bored,0.24375000000000002,0.33125
boredom,0.22125,0.1975
boring,0.21375,0.23125
born,0.79125,0.3625
boron,0.38749999999999996,0.23875000000000002
borough,0.5,0.30625
borrow,0.5225,0.44375
bosom,0.68,0.4625
boss,0.47,0.42874999999999996
bossy,0.23249999999999998,0.45999999999999996
botanical,0.59625,0.28125
botany,0.56875,0.25
bother,0.43000000000000005,0.4
bottle,0.55875,0.29
bottleneck,0.4375,0.43500000000000005
bottling,0.54625,0.32625
bottom,0.32625,0.27375
bottomless,0.58875,0.4125
botulism,0.3,0.44625000000000004
bounce,0.6375,0.45999999999999996
bouncer,0.42125,0.41625
bouncy,0.705,0.4425
bound,0.38125,0.56875
boundary,0.46875,0.39625
bountiful,0.65875,0.42874999999999996
bounty,0.42125,0.48124999999999996
bouquet,0.70875,0.29125
bourbon,0.5875,0.61875
bout,0.3625,0.33375
boutique,0.6375,0.41625
bovine,0.42500000000000004,0.3125
bow,0.5575,0.35625
bowel,0.27625,0.32125
bowels,0.28125,0.33375
bowl,0.58375,0.27625
bowler,0.5225,0.33
bowling,0.71,0.38125
box,0.54125,0.20875
boxcar,0.5625,0.40125
boxer,0.52625,0.39249999999999996
boxers,0.50625,0.43999999999999995
boxing,0.43374999999999997,0.59125
boy,0.605,0.38875000000000004
boycott,0.4,0.5
boyfriend,0.7575,0.48750000000000004
boyhood,0.5525,0.30625
boyish,0.59125,0.45375
boysenberry,0.61875,0.27375
bozo,0.41874999999999996,0.41500000000000004
bra,0.6125,0.365
brace,0.48124999999999996,0.3625
bracelet,0.685,0.37
bracket,0.45375,0.26875
brag,0.38125,0.3125
braid,0.5975,0.3625
brain,0.6525,0.29375
brainless,0.32125,0.36875
brainstorm,0.69625,0.41125
brainwash,0.26375,0.6125
brainy,0.6575,0.50625
brake,0.48750000000000004,0.3525
bran,0.48,0.15749999999999997
branch,0.51875,0.20875
brand,0.50625,0.22749999999999998
brandy,0.58375,0.3575
brash,0.4225,0.31875
brass,0.50625,0.375
brass knuckle,0.40625,0.52875
brassiere,0.625,0.45999999999999996
brat,0.20875,0.45875
bratwurst,0.58125,0.21875
bravado,0.61125,0.4625
brave,0.7975,0.49375
bravery,0.7975,0.605
brawl,0.33,0.5475
brawn,0.5,0.45625000000000004
brazen,0.5,0.58375
breach,0.33375,0.3075
bread,0.69,0.35625
breadth,0.45375,0.32625
break,0.5125,0.46375
breakaway,0.45875,0.44999999999999996
breakdown,0.31,0.46625000000000005
breaker,0.36375,0.46875
breakfast,0.79875,0.5
breaking and entering,0.125,0.585
breakthrough,0.66875,0.585
breakup,0.14875,0.66625
breast,0.705,0.54875
breath,0.70125,0.16875
breathe,0.77125,0.2
breather,0.61875,0.23125
breathless,0.49375,0.59125
breathtaking,0.75,0.5475
breech,0.2675,0.32125
breed,0.5925,0.38749999999999996
breeder,0.46375,0.34875
breeding,0.5775,0.36875
breeze,0.82625,0.275
breezy,0.6575,0.39875000000000005
brethren,0.5775,0.33875
brew,0.5525,0.3125
brewery,0.5925,0.46875
brewing,0.7025,0.60625
briar,0.49375,0.375
bribe,0.29,0.43000000000000005
bribery,0.32375,0.50625
brick,0.45625000000000004,0.19124999999999998
bridal,0.65,0.48
bride,0.725,0.4375
bridegroom,0.6375,0.41625
bridesmaid,0.64875,0.47750000000000004
bridge,0.555,0.31
brief,0.625,0.3025
briefcase,0.525,0.32375
briefing,0.47,0.3225
brig,0.375,0.28625
brigade,0.42874999999999996,0.43000000000000005
bright,0.73,0.5
brighten,0.79625,0.54
brightness,0.75625,0.42374999999999996
brilliance,0.76125,0.53
brilliant,0.8125,0.61875
brim,0.52625,0.375
brimstone,0.33375,0.35875
bring,0.585,0.41125
brink,0.49375,0.40249999999999997
brisk,0.6075,0.5375
brisket,0.575,0.40874999999999995
brittle,0.3575,0.4275
bro,0.54,0.34625
broach,0.43374999999999997,0.28625
broad,0.5175,0.2825
broadcast,0.48624999999999996,0.42625
broadcasting,0.45999999999999996,0.39249999999999996
broaden,0.67375,0.27
broadside,0.35,0.27
broadsword,0.53,0.4525
broccoli,0.625,0.185
brochure,0.4675,0.30375
broken,0.21875,0.48250000000000004
brokenhearted,0.18375000000000002,0.55125
broker,0.39375000000000004,0.34625
brokerage,0.4375,0.32125
bromide,0.42874999999999996,0.21875
bronco,0.60375,0.40625
bronze,0.60125,0.3275
brooch,0.54125,0.33
brood,0.45625000000000004,0.19624999999999998
brooding,0.28625,0.375
brook,0.75,0.29125
broom,0.5625,0.29125
broomstick,0.5,0.29
broth,0.56875,0.15875
brothel,0.45375,0.55
brother,0.6475,0.43500000000000005
brotherhood,0.6775,0.5175
brotherly,0.80625,0.43000000000000005
brow,0.51375,0.27875
brown,0.565,0.29
brownstone,0.4675,0.2425
browse,0.55875,0.32125
bruise,0.28,0.38
bruising,0.3025,0.495
brunch,0.69625,0.38625
brunette,0.66875,0.39375000000000004
brunt,0.33875,0.37
brush,0.55875,0.2725
brutal,0.25875,0.51625
brutality,0.17875000000000002,0.495
brute,0.31,0.48124999999999996
brutish,0.25,0.4675
bubble,0.67875,0.39875000000000005
bubbly,0.7375,0.47124999999999995
bubonic,0.14625,0.5975
buck,0.6875,0.4625
buckaroo,0.56625,0.41125
bucket,0.44375,0.245
buckle,0.50625,0.345
bucko,0.47250000000000003,0.29
buckshot,0.47,0.51875
buckwheat,0.53,0.21250000000000002
budding,0.645,0.43500000000000005
buddy,0.80125,0.44625000000000004
budge,0.47875,0.36875
budget,0.44499999999999995,0.29125
Budweiser,0.4525,0.38625
buff,0.65125,0.44875
buffer,0.5525,0.38125
buffet,0.63125,0.49375
buffoon,0.36875,0.5875
bug,0.30625,0.6325
bugger,0.33875,0.2875
buggy,0.45625000000000004,0.38
bugle,0.50625,0.42625
bugler,0.375,0.39375000000000004
build,0.66625,0.2975
builder,0.61875,0.29
building,0.55875,0.29375
buildup,0.54625,0.31875
bulb,0.6075,0.2825
bulge,0.3425,0.38125
bulimic,0.23249999999999998,0.4125
bulk,0.48624999999999996,0.30375
bulkhead,0.45875,0.33125
bulky,0.40125,0.36875
bull,0.36875,0.48750000000000004
bulldog,0.4675,0.34
bulldozer,0.47624999999999995,0.38125
bullet,0.30625,0.61125
bulletin,0.575,0.24375000000000002
bulletproof,0.65,0.725
bullfighter,0.3675,0.45125000000000004
bullfrog,0.50625,0.235
bullheaded,0.3025,0.45499999999999996
bullhorn,0.4125,0.35
bullion,0.59875,0.35
bullpen,0.51875,0.43999999999999995
bullshit,0.16625,0.75
bully,0.20875,0.6075
bum,0.33,0.42374999999999996
bumblebee,0.55375,0.4225
bummer,0.19624999999999998,0.41500000000000004
bump,0.50625,0.46875
bumper,0.47375,0.30625
bumpy,0.4125,0.47
bun,0.55875,0.25625
bunch,0.60375,0.22625
bundle,0.5125,0.31
bungalow,0.6875,0.33
bungee,0.58875,0.66875
bunghole,0.3625,0.44875
bunion,0.31,0.38875000000000004
bunk,0.55375,0.31625
bunker,0.4625,0.40375000000000005
bunkhouse,0.57875,0.3625
bunny,0.7875,0.3575
buoy,0.6125,0.21000000000000002
burden,0.25625,0.37
burdened,0.28375,0.38749999999999996
bureau,0.4625,0.3425
bureaucracy,0.28,0.3425
bureaucrat,0.25625,0.2625
bureaucratic,0.33375,0.3125
burger,0.74375,0.33125
burglar,0.20875,0.54
burglary,0.15749999999999997,0.66625
burial,0.20625,0.4125
burlesque,0.585,0.5375
burn,0.34125,0.55
burner,0.3625,0.45875
burp,0.5475,0.49375
burr,0.41625,0.245
burrito,0.70625,0.45625000000000004
burro,0.48250000000000004,0.38
burrow,0.56625,0.315
burst,0.55375,0.51125
bury,0.11875,0.56875
bus,0.515,0.35375
busboy,0.46375,0.36375
bush,0.46875,0.20875
bushel,0.585,0.41125
bushy,0.44125000000000003,0.36875
business,0.56,0.33875
business man,0.43000000000000005,0.2375
businessman,0.5475,0.295
businesswoman,0.6375,0.405
busload,0.45875,0.3375
bust,0.47124999999999995,0.6
buster,0.44875,0.33875
bustle,0.53625,0.4075
busy,0.55125,0.43999999999999995
busybody,0.335,0.4175
butcher,0.42500000000000004,0.39375000000000004
butler,0.5775,0.19374999999999998
butt,0.545,0.525
butter,0.67,0.29625
buttercup,0.72875,0.27875
butterfly,0.77875,0.275
buttermilk,0.6125,0.22125
butterscotch,0.69375,0.31
buttocks,0.73125,0.54375
button,0.56,0.38749999999999996
buy,0.7275,0.41125
buyer,0.6125,0.36875
buzzard,0.4675,0.60125
buzzer,0.52,0.55
byline,0.45999999999999996,0.29125
bypass,0.36875,0.30125
bystander,0.45999999999999996,0.25625
byzantine,0.4375,0.3475
cab,0.47624999999999995,0.38125
cabana,0.65,0.36875
cabaret,0.60125,0.44875
cabbage,0.44999999999999996,0.23875000000000002
cabbie,0.47,0.39249999999999996
cabernet,0.6175,0.21875
cabin,0.6125,0.3425
cabinet,0.5125,0.34375
cable,0.6125,0.315
caboodle,0.51875,0.3575
caboose,0.6175,0.25625
cache,0.49375,0.39249999999999996
cactus,0.51375,0.375
cadaver,0.33125,0.4375
caddie,0.475,0.22249999999999998
cadet,0.475,0.31
cafeteria,0.585,0.385
caffeine,0.7175,0.65375
cage,0.26375,0.4
cagey,0.33125,0.44875
cahoots,0.48,0.42374999999999996
cake,0.8225,0.54125
cakewalk,0.79125,0.38
calamari,0.4,0.47
calamity,0.36875,0.52375
calcium,0.5875,0.2675
calculate,0.48624999999999996,0.2725
calculation,0.54125,0.43500000000000005
calculator,0.6075,0.43374999999999997
calculus,0.375,0.21625
calendar,0.56625,0.2375
calf,0.555,0.3375
caliber,0.47375,0.38749999999999996
calisthenics,0.50625,0.36
call,0.6475,0.28625
callback,0.61875,0.44625000000000004
caller,0.565,0.30125
calligraphy,0.725,0.28625
