Word/Sentence,Valence,Arousal
2. Mix in seeds.,0.5,0.475
"People like me, what is that supposed to mean?  You know, this is ridiculous.  Is there like a manager here, is there someone else that I can talk to?",0.25,0.75
The trouble is you don't see enough women.  You never did.,0.347225,0.472225
grass,0.625,0.351625
azijn,0.275390625,0.333984375
revólver,0.2659090909090909,0.6901041666666665
pongo,0.52625,0.48624999999999996
onion,0.5302500000000001,0.28875
operación,0.25625,0.825
Hohn,0.329365125,0.4453125
wół,0.4800000000000002,0.25999999999999995
canapé,0.6756756756756757,0.2972972972972973
enunciación,0.5625,0.48624999999999996
latido,0.7,0.50625
"God, you don't understand anything.",0.25,0.5
"Look,",0.375,0.375
blijdschap,0.666015625,0.53515625
i love when the night time comes. i love it.,0.75,0.0625
So a course was fixed and a start was made.,0.5089285714285714,0.5
aura,0.625,0.3375
gustoso,0.8,0.5
band,0.46484375,0.37109375
empirical,0.45875,0.39249999999999996
insigne,0.5225,0.5175
sujo,0.21875000000000006,0.5202702702702702
"If you have a wonderful husband, fiancé or BF that works hard to provide for you and would do anything just for you and your family, then repost this as your status to give the honest well behaved men out there the recognition that they deserve. Because great men are few and far between, and I have one!",0.875,0.3125
restaurador,0.6625,0.39375000000000004
marijuana,0.32875,0.42000000000000004
"Are you kidding?  We'd miss it. We just got here, what's the point of coming out here if we are just going to leave.",0.75,0.5
"He said companies engaged in e-commerce would be able to set up offices, employ staff and own equipment in the open zone, including fully-owned foreign companies.",0.5,0.53
"I stopped eating halfway through, not because I was full.",0.4275,0.5
"i am crying i am laughing so hard, my assistant kills me with her stories.....marshmallow puff? reallyClaudio, really?",0.625,0.375
leone,0.46875,0.6666666666666666
"“You were here before I was,” said Kishori, “and so was Tiffany.”",0.525,0.525
dentista,0.36875,0.66625
hint,0.63125,0.46875
Lawmaker seeks iPod ban in crosswalks in New York,0.4375,0.375
"It's not just me, okay?  Look at like all the people.",0.375,0.5
"You- You can ask her if you want, but she's busy and she probably won't answer you.",0.375,0.5
Kräuter,0.57459675,0.31048387499999996
Obowiązek nauki w Polsce istnieje do ukończenia 18 roku życia.,0.5675,0.2425
zdesperowany,0.25999999999999984,0.5474999999999998
orbe,0.53625,0.5275
arrendatario,0.43374999999999997,0.55
partake,0.59875,0.4125
Why do I need flight insurance?  Why don't you guys just guarantee that you're going to get the stuff that I leave with to my destination?,0.25,0.75
dziękczynny,0.6425000000000001,0.30750000000000005
cep,0.4,0.33749999999999997
limit,0.44125000000000003,0.41125
stopwatch,0.50625,0.38125
prawdomówność,0.7700000000000001,0.3375
southern,0.58375,0.26125
Ready-to-wear Clothes.,0.5,0.4175
employer,0.45962499999999995,0.334625
stream,0.7375,0.41874999999999996
solo,0.61375,0.39
super,0.8787499999999999,0.712125
bronco,0.60375,0.40625
vicious,0.20375,0.63125
frequency,0.52375,0.48375
Just got back from the Rennissance Festival up in Minnesota with my brother.  He has videos... He will likely be blackmailing me shortly on facebook and myspace with them... Ill be posting pics\\vids or at least links as they become available.,0.5,0.125
homicidal,0.125,0.655
escuadra,0.51875,0.5
walm,0.24801587301587252,0.333984375
sensational,0.77625,0.5875
portador,0.48124999999999996,0.575
jaune,0.6114864864864865,0.36824324324324326
"""What do you want me to say?"" first-year Florida coach Ron Zook said with a note of exasperation.",0.345,0.5625
buoy,0.519,0.345875
"Strata kogoś bliskiego wywołuje nie tylko psychiczne, ale i fizyczne cierpienie.",0.13374999999999998,0.76375
cross country,0.6,0.45625000000000004
"Steel demand worldwide was beginning to decline, and it affected both domestic and foreign companies.",0.42500000000000004,0.525
shorthand,0.48750000000000004,0.43000000000000005
impedimento,0.20625,0.59375
propenso,0.38749999999999996,0.58125
"A little later, hungry and impatient, she went on:",0.45833333333333337,0.6041666666666666
download,0.625,0.325
wens,0.5859375,0.373046875
diadema,0.59375,0.3625
motherless,0.11249999999999999,0.43999999999999995
carnicería,0.48124999999999996,0.59375
Hoffnung,0.7578125,0.5396825
delirio,0.34375,0.77
motor,0.412109375,0.498046875
trui,0.42578125,0.25390625
"I felt wrong to be alive, to open the new bank book, to drive the new car, to see the new refrigerator.",0.375,0.375
"I no I can't- ""sigh""",0.125,0.625
4 days til Indiana:),0.75,0.125
roesten,0.216796875,0.306640625
advocate,0.53125,0.44875
"“Ah, I think I’m fine, thanks,”",0.61,0.44499999999999995
reminiscent,0.63875,0.3275
Brute,0.125,0.875
Allan sat down at his desk and pulled the chair in close.,0.5,0.4175
chocolade,0.5703125,0.34375
"How can a cell phone that can hold tons of pictures claim that the texting inbox is full\ at under a hundred short text messages?\""""",0.3125,0.25
infirmary,0.315,0.39125
hypnotic,0.53125,0.34125
material,0.555125,0.353
concejal,0.4125,0.55625
sabotage,0.125,0.51875
limp,0.22625,0.25
diagonal,0.50625,0.4625
"Twice is every time we've tried, that's ever.",0.375,0.5
Infarkt,0.263671875,0.73565575
The place is practically deserted.,0.4,0.5
inconstitucional,0.34875,0.6125
asimilar,0.6625,0.51875
oiseau,0.7269736842105263,0.38815789473684215
Please rush me your generous gift of $100 or $15 today while these endangered animals are on your mind and in your heart.,0.42500000000000004,0.625
windmill,0.64625,0.315
głód,0.21250000000000002,0.5425000000000002
Realises why people are looking at him strange. He smells bad and needs a shower!! Off I go so to get clean and smell nice,0.4375,0.5
leader,0.655,0.495
"No, it's been--three days.",0.375,0.375
"""Except for this small vocal minority, we have just not gotten a lot of groundswell against this from members,"" says APA president Philip G. Zimbardo of Stanford University.",0.44999999999999996,0.475
what a sity day of mine,0.375,0.0625
Ready for a brand new year!   I can't wait to visit my second family in El Paso next week!,0.8125,0.5625
alfarería,0.51875,0.38875000000000004
Find a nearby hidden gem and start planning your next weekend or fam­ily vacation with all three superlative guides.,0.65,0.55
schillen,0.34375,0.4296875
adorar,0.7125,0.5125
prostytutka,0.29000000000000004,0.5799999999999998
I have a short fuse?,0.25,0.625
malaquita,0.51375,0.41625
párpado,0.49375,0.45625000000000004
Three years has been a long time.,0.25,0.25
Yeah.  Totally.,0.875,0.75
You look into the mirror  of Erised.  What do you see?,0.5,0.0
continue,0.57625,0.2375
Oh yeah?  What kind of jobs they got?,0.5,0.25
"""How's that?""",0.5,0.4275
kop,0.34765625,0.349609375
kabaal,0.205078125,0.576171875
malfunction,0.21000000000000002,0.4525
skirmish,0.40625,0.51375
agilidad,0.81875,0.63125
"I just, I see all these other people getting commercials and work and it's like I'm not getting anything.",0.25,0.625
conozco,0.6125,0.40625
crib,0.67875,0.4075
expand,0.54375,0.2875
samobójstwo,0.06750000000000003,0.7199999999999998
apogeo,0.675,0.6525
irritaría,0.275,0.70875
unbearable,0.1375,0.595
But I don't know I want to live in the housing that they give me though 'cause I think I want to you know like get like a nicer place.,0.75,0.5
The return to B in measure 210 is also filled-in in this way by F♯ in measures 208-209.,0.5,0.4
indudable,0.55625,0.45625000000000004
nienawistny,0.2525,0.5375
intent,0.6075,0.41500000000000004
Flirtowanie daje satysfakcję związaną z docenieniem przez potencjalnych partnerów.,0.735,0.49250000000000005
penicilina,0.6,0.58125
treintena,0.48124999999999996,0.54375
Macau has an ample supply of Portuguese wines.,0.655,0.625
zalven,0.38508064516129004,0.326171875
oszust,0.1775,0.5399999999999998
medidor,0.5375,0.5125
"They set up two looms, and pretended to be very hard at work,",0.47916666666666663,0.5625
bill,0.26375,0.375
"Pamiętaj, że kochamy się do szaleństwa, więc możesz mnie całować, kiedy tylko zechcesz.",0.8799999999999999,0.69375
They can't do that to you.,0.25,0.583325
patriota,0.6825000000000001,0.41999999999999993
peluquera,0.54375,0.5375
slag,0.20375,0.3625
gambling,0.23625000000000002,0.61375
smog,0.195,0.4125
"""I'm sorry, too.""",0.30000000000000004,0.625
"Okay.  Fine, so we're in the wrong spot but we're with the right person.",0.625,0.75
"Maybe on campus, I hear they have jobs on campus.",0.75,0.625
shameless,0.36125,0.39625
cortacésped,0.5,0.475
philistine,0.315,0.29125
"Look, I've been ready for a long, long time now.",0.625,0.75
bolígrafo,0.60625,0.42500000000000004
coffre,0.5912162162162162,0.375
OHYERH XD,0.5625,0.5
“can’t-miss”,0.5,0.5
serve (perform duties),0.492375,0.40912499999999996
Ex-teacher guilty in nude-pictures scheme,0.4,0.5
I'm going to need to go overseas for a while.,0.125,0.25
solitaire,0.5775,0.33125
fumée,0.3022151898734177,0.4572784810126582
Arsch,0.400390625,0.73828125
marsz,0.5424999999999999,0.3125
I did that in a comedy once.,0.5,0.5
proef,0.37109375,0.400390625
rommel,0.2265625,0.37109375
discreet,0.470238095238095,0.28515625
fowl,0.44625000000000004,0.38125
komórka jajowa,0.4949999999999999,0.32249999999999995
punk,0.33203125,0.48611111111111127
menthe,0.655,0.38249999999999995
impart,0.57875,0.345
contaminar,0.1825,0.725
status,0.48046875,0.36328125
script,0.5529999999999999,0.3788750000000001
anesthesia,0.48,0.33
rapero,0.5375,0.5375
You're not really giving me a lot of options.,0.25,0.625
cutter,0.38125,0.41874999999999996
humanitarny,0.675,0.3025
inmunológico,0.64375,0.53125
hallway,0.47250000000000003,0.23625000000000002
nutcase,0.22625,0.345
"March 3, 2008 11:20 PM",0.5,0.375
ring (sound),0.57575,0.5529999999999999
hurken,0.359375,0.388671875
anemic,0.30625,0.30625
comuna,0.52625,0.43125
niepełnosprawność,0.2775,0.48750000000000027
"""Yuan""",0.525,0.475
air,0.71375,0.28125
Second Lesson -- keep the seedbombs in a shallow covered container .,0.5,0.4
minute,0.544125,0.3295
"“She would have been worth it,” Nepthys interrupted, “if this fool hadn’t accidentally woken her up before we could give her to our contact.",0.42500000000000004,0.525
krans,0.416015625,0.27734375
relative,0.64925,0.484375
"For some, it's a matter of weeks or months;",0.42500000000000004,0.525
TBR hosts workshops twice a week.,0.535,0.535
:| :) :D,0.75,0.375
receive,0.7675,0.4125
I asked.,0.5,0.4375
limey,0.48250000000000004,0.31875
"This great offer is available on select sail dates from January through March 2001, you can sail between Istanbul and Barcelona, Rome and Athens, or Athens and Istanbul.",0.55,0.525
obejmować,0.71,0.3525
casualty,0.29125,0.6625
audition,0.525,0.405
cynic,0.30625,0.45999999999999996
rodilla,0.48750000000000004,0.42500000000000004
kapusta,0.5375,0.22000000000000003
narrativa,0.575,0.375
nest,0.606875,0.365625
"Well, if she does then that's the end of it. From her letters I think she's forgotten him.",0.25,0.625
"Youngstown is the name of the major city area, but surrounding it on all sides are small communities which to the casual viewer are indistinguishable from the main city itself.",0.5,0.5
barril,0.5722222222222222,0.42559523809523814
olfato,0.75625,0.4625
roet,0.251953125,0.2734375
"I'm sorry, ma'am, there's nothing else I can do.  My hands are really tied here.  I really wish there was something else I could do for you.",0.375,0.5
Regionalism,0.5,0.4
daft,0.4375,0.21875
ścieg,0.49728260869565233,0.2780612244897959
“but it’s up to you.”,0.5,0.5
founder,0.55625,0.36875
"Oh well, sure, yes.",0.375,0.25
"Let's go,"" I said.",0.5,0.5
You don't look like you're going to faint.,1.0,0.625
dócil,0.625,0.19374999999999998
trede,0.37890625,0.30078125
"She grinned and gave me a kiss across the table, her lips soft and firm and sticking just enough that she gave the feeling you were really kissing, not just pressing your face into someone else’s.",0.675,0.65
discreto,0.61875,0.31875
defame,0.294375,0.32262500000000005
stuur,0.396484375,0.376953125
emotie,0.51953125,0.53125
énergie,0.8465189873417721,0.7737341772151899
citrus,0.67,0.395
skarb,0.73,0.4
peigne,0.4966216216216216,0.2668918918918919
export,0.47375,0.30625
sukkelig,0.21484375,0.27579365079365126
enlightening,0.75,0.61375
vile,0.15125,0.56
sediment,0.51375,0.23875000000000002
cloaking,0.49375,0.35125
gizzard,0.3575,0.3575
"""But I think we've moved past last season.",0.5,0.475
aristocracia,0.4125,0.59375
null,0.41500000000000004,0.25625
desorientación,0.18125000000000002,0.65
"To receive an application form, check the NAP box on the enclosed pledge card or call us, (317) 634-6102, ext. 20.",0.5,0.475
"Our best option looks like we will go to ""North Coast"" or ""California"" for our front label appellation, and discuss the grape source, vineyard name and meaningful AVA on the back label.",0.525,0.4
He glanced around at the rest of us.,0.475,0.575
nutritious,0.76125,0.4225
"The differences between cosmovision in Spanish and indigenous languages are great, leading to the difficulty of governing in Spanish yet embracing indigenous mode of thought.",0.5,0.5
pelea,0.22499999999999998,0.7875
In the very early morning the park is taken over by people doing tai-chi exercises.,0.525,0.475
A estrada tem dois sentidos.,0.50875,0.375
cultural,0.7375,0.44375
camp,0.539125,0.41174999999999995
Our magazine is a great way to stay informed on the current issues affecting wildlife and see what NWF is doing to find solutions to these problems.,0.525,0.525
"When you do, you’ll extend your commitment as an esteemed partner with WWF -- the largest and most effective international conservation group in existence.",0.535,0.5
artifact,0.65,0.49375
beak,0.48750000000000004,0.22625
carreras,0.49375,0.7625
